2813	1779
2814	1759
2815	1389
2816	1672
2817	1392
2818	2999
2819	2753
2820	608
2821	2852
2822	2876
2823	3836
2824	273
2825	1741
2826	2312
2827	3014
2828	1903
2829	3070
2830	2570
2831	2481
2832	2872
2833	1684
2834	1480
2835	1858
2836	1724
2837	2089
2838	2782
2839	2085
2840	2877
2841	3746
2842	3121
2843	146
2844	2449
2845	3252
2846	3121
2847	536
2848	1743
2849	1905
2850	2439
2851	1387
2852	3353
2853	6601
2854	2414
2855	2354
2856	2710
2857	1408
2858	1621
2859	2608
2860	2067
2861	1611
2862	1999
2863	1718
2864	1576
2865	2295
2866	3492
2867	2722
2868	2618
2869	2415
2870	3847
2871	524
2872	1690
2873	2347
2874	1994
2875	4223
2876	1694
2877	7743
2878	2766
2879	1780
2880	2386
2881	1958
2882	1548
2883	1435
2884	2809
2885	1230
2886	2021
2887	2303
2888	1159
2889	3402
2890	3003
2891	3033
2892	3143
2893	3083
2894	3526
2895	358
2896	1871
2897	2002
2898	3252
2899	1872
2900	10713
2901	2933
2902	2217
2903	3165
2904	1329
2905	1210
2906	2068
2907	2224
2908	1665
2909	1674
2910	2074
2911	2028
2912	2245
2913	2789
2914	2399
2915	2911
2916	2928
2917	2604
2918	819
2919	945
2920	2729
2921	3335
2922	2038
2923	8481
2924	6089
2925	2958
2926	2133
2927	2863
2928	1923
2929	2047
2930	1469
2931	1730
2932	2188
2933	2665
2934	2743
2935	1891
2936	3388
2937	3273
2938	2915
2939	2259
2940	2917
2941	1967
2942	2082
2943	1629
2944	2639
2945	3928
2946	1874
2947	6326
2948	2434
2949	3649
2950	2249
2951	1388
2952	1946
2953	1625
2954	2093
2955	2556
2956	2035
2957	1968
2958	2012
2959	1518
2960	2877
2961	2286
2962	2488
2963	2728
2964	3472
2965	3206
2966	1251
2967	1795
2968	3094
2969	2884
2970	5757
2971	1761
2972	9165
2973	3289
2974	3590
2975	1794
2976	29
2977	447
2978	2058
2979	2408
2980	1472
2981	1886
2982	1325
2983	2890
2984	2487
2985	6081
2986	2510
2987	2840
2988	2884
2989	3751
2990	3445
2991	227
2992	297
2993	1584
2994	108
2995	334
2996	119
2997	2171
2998	191
2999	100
3000	200
3001	2830
3002	2384
3003	162
3004	124
3005	128
3006	1952
3007	111
3008	182
3009	146
3010	778
3011	5741
3012	571
3013	126
3014	4290
3015	1901
3016	209
3017	102
3018	151
3019	1963
3020	2055
3021	164
3022	89
3023	2178
3024	1644
3025	233
3026	268
3027	121
3028	1741
3029	1682
3030	108
3031	176
3032	1986
3033	89
3034	150
3035	96
3036	2296
3037	2736
3038	2565
3039	181
3040	264
3041	200
3042	3051
3043	2994
3044	195
3045	102
3046	1194
3047	2857
3048	195
3049	182
3050	114
3051	2668
3052	1150
3053	136
3054	219
3055	256
3056	112
3057	114
3058	201
3059	219
3060	96
3061	95
3062	132
3063	100
3064	285
3065	330
3066	101
3067	255
3068	115
3069	351
3070	118
3071	175
3072	104
3073	256
3074	96
3075	843
3076	99
3077	97
3078	163
3079	132
3080	501
3081	535
3082	256
3083	108
3084	79
3085	98
3086	270
3087	118
3088	155
3089	153
3090	170
3091	133
3092	258
3093	157
3094	123
3095	276
3096	156
3097	369
3098	182
3099	118
3100	166
3101	95
3102	183
3103	145
3104	184
3105	92
3106	97
3107	391
3108	134
3109	1563
3110	126
3111	181
3112	99
3113	144
3114	146
3115	221
3116	81
3117	160
3118	51
3119	138
3120	97
3121	206
3122	153
3123	959
3124	117
3125	169
3126	137
3127	226
3128	126
3129	187
3130	394
3131	60
3132	185
3133	115
3134	160
3135	104
3136	105
3137	117
3138	201
3139	138
3140	104
3141	118
3142	105
3143	105
3144	94
3145	268
3146	155
3147	1822
3148	102
3149	180
3150	101
3151	88
3152	99
3153	210
3154	135
3155	783
3156	217
3157	172
3158	279
3159	109
3160	116
3161	74
3162	140
3163	97
3164	110
3165	1598
3166	146
3167	126
3168	337
3169	2013
3170	643
3171	93
3172	118
3173	158
3174	85
3175	137
3176	113
3177	129
3178	143
3179	204
3180	205
3181	1102
3182	129
3183	150
3184	10005
3185	178
3186	112
3187	93
3188	165
3189	158
3190	116
3191	122
3192	212
3193	240
3194	121
3195	1524
3196	110
3197	108
3198	1599
3199	95
3200	2980
3201	298
3202	92
3203	119
3204	1539
3205	86
3206	153
3207	70
3208	7732
3209	2130
3210	92
3211	53
3212	2363
3213	1608
3214	136
3215	106
3216	107
3217	18
3218	2426
3219	121
3220	93
3221	80
3222	1706
3223	2078
3224	78
3225	77
3226	92
3227	1712
3228	1625
3229	93
3230	107
3231	117
3232	2551
3233	1662
3234	122
3235	123
3236	66
3237	2327
3238	3558
3239	2877
3240	82
3241	85
3242	121
3243	3912
3244	2938
3245	108
3246	80
3247	93
3248	1779
3249	2889
3250	94
3251	138
3252	2793
3253	2833
3254	92
3255	133
3256	139
3257	82
3258	112
3259	92
3260	118
3261	93
3262	71
3263	94
3264	159
3265	136
3266	73
3267	143
3268	85
3269	87
3270	142
3271	83
3272	100
3273	96
3274	104
3275	87
3276	97
3277	159
3278	84
3279	93
3280	221
3281	98
3282	89
3283	90
3284	104
3285	76
3286	121
3287	116
3288	142
3289	222
3290	90
3291	103
3292	77
3293	103
3294	147
3295	170
3296	108
3297	84
3298	142
3299	127
3300	154
3301	83
3302	68
3303	91
3304	76
3305	115
3306	86
3307	101
3308	78
3309	128
3310	97
3311	29
3312	75
3313	103
3314	61
3315	97
3316	76
3317	99
3318	84
3319	117
3320	158
3321	140
3322	95
3323	93
3324	87
3325	122
3326	57
3327	99
3328	112
3329	83
3330	137
3331	137
3332	76
3333	130
3334	109
3335	87
3336	7274
3337	121
3338	734
3339	64
3340	112
3341	155
3342	147
3343	84
3344	126
3345	108
3346	93
3347	85
3348	124
3349	97
3350	123
3351	102
3352	92
3353	84
3354	98
3355	93
3356	76
3357	97
3358	85
3359	127
3360	78
3361	115
3362	81
3363	135
3364	82
3365	106
3366	124
3367	87
3368	84
3369	90
3370	73
3371	91
3372	100
3373	146
3374	90
3375	125
3376	72
3377	80
3378	96
3379	107
3380	109
3381	91
3382	102
3383	77
3384	111
3385	143
3386	113
3387	81
3388	100
3389	84
3390	87
3391	80
3392	137
3393	107
3394	120
3395	69
3396	123
3397	80
3398	84
3399	130
3400	2062
3401	104
3402	82
3403	105
3404	110
3405	2417
3406	105
3407	58
3408	2551
3409	100
3410	124
3411	1603
3412	129
3413	94
3414	80
3415	3008
3416	2406
3417	106
3418	77
3419	2308
3420	1638
3421	112
3422	75
3423	72
3424	2558
3425	1625
3426	80
3427	301
3428	1427
3429	2207
3430	116
3431	97
3432	2328
3433	1636
3434	112
3435	93
3436	1909
3437	1612
3438	69
3439	117
3440	2991
3441	1558
3442	1513
3443	96
3444	76
3445	3702
3446	2922
3447	86
3448	59
3449	78
3450	1855
3451	2432
3452	97
3453	3263
3454	1128
3455	109
3456	350
3457	120
3458	116
3459	162
3460	105
3461	86
3462	76
3463	97
3464	99
3465	70
3466	108
3467	142
3468	89
3469	87
3470	100
3471	234
3472	424
3473	84
3474	112
3475	91
3476	64
3477	92
3478	100
3479	87
3480	98
3481	1026
3482	79
3483	115
3484	126
3485	90
3486	111
3487	88
3488	45
3489	129
3490	130
3491	72
3492	93
3493	75
3494	98
3495	101
3496	98
3497	85
3498	1771
3499	115
3500	86
3501	101
3502	253
3503	95
3504	89
3505	107
3506	106
3507	126
3508	116
3509	113
3510	87
3511	123
3512	68
3513	229
3514	62
3515	189
3516	75
3517	117
3518	92
3519	78
3520	105
3521	105
3522	84
3523	102
3524	85
3525	97
3526	76
3527	110
3528	621
3529	72
3530	49
3531	108
3532	97
3533	99
3534	80
3535	52
3536	70
3537	102
3538	165
3539	125
3540	83
3541	73
3542	101
3543	123
3544	108
3545	68
3546	97
3547	74
3548	84
3549	79
3550	135
3551	103
3552	106
3553	78
3554	98
3555	75
3556	111
3557	96
3558	76
3559	103
3560	58
3561	59
3562	112
3563	178
3564	127
3565	60
3566	88
3567	100
3568	101
3569	100
3570	103
3571	84
3572	94
3573	85
3574	75
3575	114
3576	81
3577	100
3578	87
3579	73
3580	103
3581	108
3582	81
3583	67
3584	78
3585	85
3586	154
3587	110
3588	275
3589	64
3590	2126
3591	1229
3592	74
3593	595
3594	74
3595	2608
3596	82
3597	82
3598	97
3599	2395
3600	2813
3601	83
3602	185
3603	1973
3604	91
3605	128
3606	5473
3607	2665
3608	136
3609	75
3610	2644
3611	1934
3612	79
3613	600
3614	67
3615	1159
3616	1565
3617	78
3618	173
3619	1712
3620	1798
3621	65
3622	139
3623	64
3624	1851
3625	1940
3626	84
3627	100
3628	2250
3629	89
3630	108
3631	77
3632	2683
3633	2686
3634	2056
3635	163
3636	132
3637	2797
3638	3380
3639	118
3640	166
3641	59
3642	2048
3643	2428
3644	194
3645	109
3646	93
3647	3111
3648	2992
3649	104
3650	60
3651	207
3652	99
3653	127
3654	59
3655	89
3656	54
3657	50
3658	135
3659	112
3660	74
3661	153
3662	64
3663	131
3664	596
3665	96
3666	90
3667	123
3668	123
3669	99
3670	91
3671	77
3672	130
3673	74
3674	98
3675	93
3676	84
3677	136
3678	112
3679	106
3680	87
3681	110
3682	135
3683	88
3684	116
3685	145
3686	79
3687	115
3688	73
3689	103
3690	73
3691	1887
3692	68
3693	77
3694	112
3695	148
3696	75
3697	135
3698	101
3699	348
3700	23
3701	76
3702	135
3703	69
3704	63
3705	99
3706	1010
3707	119
3708	488
3709	81
3710	88
3711	130
3712	196
3713	98
3714	116
3715	172
3716	106
3717	102
3718	61
3719	509
3720	91
3721	506
3722	116
3723	134
3724	65
3725	64
3726	134
3727	67
3728	111
3729	62
3730	98
3731	90
3732	229
3733	130
3734	139
3735	81
3736	4348
3737	58
3738	107
3739	122
3740	71
3741	83
3742	120
3743	116
3744	85
3745	175
3746	101
3747	129
3748	110
3749	77
3750	680
3751	72
3752	90
3753	151
3754	75
3755	108
3756	215
3757	124
3758	74
3759	127
3760	90
3761	79
3762	109
3763	107
3764	80
3765	117
3766	227
3767	90
3768	85
3769	1070
3770	81
3771	77
3772	83
3773	96
3774	109
3775	107
3776	85
3777	106
3778	137
3779	106
3780	75
3781	628
3782	75
3783	123
3784	154
3785	1124
3786	91
3787	133
3788	121
3789	1708
3790	73
3791	124
3792	2341
3793	3109
3794	74
3795	356
3796	103
3797	2033
3798	77
3799	78
3800	1237
3801	2567
3802	129
3803	94
3804	2408
3805	2165
3806	109
3807	128
3808	4472
3809	1068
3810	60
3811	195
3812	1742
3813	1832
3814	142
3815	133
3816	80
3817	1633
3818	1672
3819	78
3820	78
3821	1769
3822	1049
3823	220
3824	91
3825	3173
3826	1297
3827	2695
3828	172
3829	142
3830	123
3831	2706
3832	2938
3833	120
3834	744
3835	65
3836	745
3837	3036
3838	96
3839	81
3840	131
3841	3260
3842	3324
3843	102
3844	65
3845	76
3846	60
3847	103
3848	116
3849	74
3850	91
3851	90
3852	95
3853	136
3854	325
3855	376
3856	113
3857	72
3858	64
3859	65
3860	98
3861	66
3862	142
3863	68
3864	50
3865	101
3866	71
3867	482
3868	107
3869	210
3870	126
3871	61
3872	118
3873	55
3874	79
3875	382
3876	97
3877	197
3878	74
3879	90
3880	91
3881	116
3882	94
3883	341
3884	125
3885	80
3886	73
3887	67
3888	110
3889	137
3890	100
3891	70
3892	80
3893	56
3894	71
3895	89
3896	112
3897	96
3898	21
3899	64
3900	131
3901	87
3902	28
3903	124
3904	103
3905	118
3906	110
3907	120
3908	31
3909	29
3910	82
3911	1378
3912	86
3913	157
3914	76
3915	73
3916	296
3917	74
3918	68
3919	114
3920	52
3921	129
3922	93
3923	66
3924	87
3925	157
3926	79
3927	134
3928	59
3929	127
3930	80
3931	56
3932	121
3933	73
3934	142
3935	127
3936	51
3937	100
3938	66
3939	65
3940	64
3941	172
3942	245
3943	57
3944	75
3945	72
3946	69
3947	107
3948	85
3949	90
3950	154
3951	115
3952	71
3953	62
3954	116
3955	114
3956	59
3957	32
3958	94
3959	68
3960	258
3961	70
3962	163
3963	249
3964	130
3965	118
3966	77
3967	127
3968	68
3969	75
3970	95
3971	64
3972	588
3973	77
3974	84
3975	167
3976	94
3977	159
3978	251
3979	133
3980	84
3981	96
3982	120
3983	124
3984	83
3985	82
3986	84
3987	215
3988	78
3989	323
3990	865
3991	235
3992	126
3993	1750
3994	204
3995	56
3996	97
3997	3623
3998	2678
3999	128
4000	103
4001	90
4002	2175
4003	266
4004	98
4005	92
4006	15697
4007	2174
4008	129
4009	195
4010	136
4011	3794
4012	1838
4013	84
4014	90
4015	2834
4016	1207
4017	153
4018	136
4019	143
4020	1708
4021	2118
4022	441
4023	110
4024	69
4025	2026
4026	1924
4027	75
4028	152
4029	262
4030	1803
4031	105
4032	141
4033	1484
4034	3632
4035	1899
4036	2735
4037	142
4038	130
4039	2495
4040	2553
4041	243
4042	100
4043	1258
4044	3155
4045	362
4046	173
4047	166
4048	3525
4049	1191
4050	133
4051	226
4052	108
4053	115
4054	65
4055	101
4056	94
4057	142
4058	148
4059	111
4060	135
4061	201
4062	173
4063	121
4064	319
4065	73
4066	189
4067	163
4068	307
4069	86
4070	108
4071	118
4072	222
4073	66
4074	245
4075	110
4076	96
4077	177
4078	94
4079	152
4080	81
4081	133
4082	107
4083	127
4084	196
4085	230
4086	94
4087	286
4088	77
4089	87
4090	238
4091	108
4092	142
4093	107
4094	76
4095	84
4096	62
4097	190
4098	54
4099	86
4100	53
4101	66
4102	62
4103	89
4104	196
4105	121
4106	358
4107	93
4108	503
4109	90
4110	268
4111	134
4112	209
4113	113
4114	140
4115	195
4116	132
4117	285
4118	136
4119	99
4120	91
4121	160
4122	109
4123	76
4124	115
4125	224
4126	119
4127	128
4128	893
4129	102
4130	198
4131	150
4132	251
4133	170
4134	182
4135	15
4136	68
4137	61
4138	844
4139	315
4140	128
4141	208
4142	74
4143	128
4144	148
4145	105
4146	196
4147	167
4148	112
4149	336
4150	200
4151	63
4152	166
4153	123
4154	367
4155	56
4156	146
4157	105
4158	162
4159	83
4160	84
4161	119
4162	126
4163	113
4164	54
4165	110
4166	260
4167	251
4168	175
4169	117
4170	56
4171	418
4172	73
4173	108
4174	189
4175	221
4176	150
4177	121
4178	116
4179	72
4180	121
4181	98
4182	68
4183	158
4184	73
4185	143
4186	91
4187	224
4188	83
4189	76
4190	122
4191	593
4192	284
4193	79
4194	139
4195	48
4196	110
4197	71
4198	67
4199	93
4200	256
4201	56
4202	157
4203	171
4204	152
4205	104
4206	63
4207	120
4208	100
4209	375
4210	308
4211	93
4212	1717
4213	3321
4214	64
4215	270
4216	175
4217	1468
4218	698
4219	126
4220	3157
4221	2783
4222	408
4223	117
4224	392
4225	1537
4226	46
4227	353
4228	63
4229	9280
4230	2886
4231	50
4232	344
4233	70
4234	1577
4235	2193
4236	272
4237	233
4238	365
4239	2305
4240	1869
4241	78
4242	288
4243	2035
4244	2196
4245	123
4246	730
4247	38
4248	1666
4249	1898
4250	481
4251	149
4252	89
4253	2081
4254	265
4255	58
4256	219
4257	2993
4258	3466
4259	2315
4260	110
4261	277
4262	122
4263	2159
4264	3034
4265	285
4266	119
4267	2747
4268	51
4269	75
4270	174
4271	2859
4272	86
4273	10
4274	241
4275	171
4276	118
4277	483
4278	166
4279	89
4280	193
4281	375
4282	120
4283	189
4284	90
4285	263
4286	131
4287	311
4288	118
4289	94
4290	693
4291	188
4292	112
4293	114
4294	378
4295	242
4296	240
4297	92
4298	1073
4299	234
4300	380
4301	76
4302	156
4303	359
4304	75
4305	540
4306	100
4307	95
4308	102
4309	426
4310	137
4311	350
4312	93
4313	282
4314	559
4315	207
4316	382
4317	103
4318	393
4319	129
4320	88
4321	172
4322	205
4323	255
4324	161
4325	253
4326	219
4327	140
4328	262
4329	71
4330	143
4331	289
4332	66
4333	269
4334	82
4335	353
4336	117
4337	330
4338	134
4339	198
4340	263
4341	79
4342	409
4343	821
4344	182
4345	316
4346	91
4347	635
4348	110
4349	126
4350	88
4351	275
4352	53
4353	217
4354	252
4355	112
4356	123
4357	86
4358	82
4359	91
4360	232
4361	126
4362	346
4363	114
4364	49
4365	185
4366	606
4367	124
4368	99
4369	378
4370	479
4371	81
4372	169
4373	90
4374	328
4375	323
4376	337
4377	81
4378	148
4379	114
4380	174
4381	184
4382	291
4383	334
4384	126
4385	287
4386	546
4387	48
4388	71
4389	742
4390	91
4391	294
4392	109
4393	103
4394	308
4395	200
4396	311
4397	97
4398	244
4399	52
4400	197
4401	88
4402	219
4403	417
4404	271
4405	82
4406	97
4407	517
4408	153
4409	214
4410	315
4411	306
4412	110
4413	214
4414	234
4415	196
4416	150
4417	205
4418	134
4419	410
4420	139
4421	89
4422	591
4423	80
4424	116
4425	228
4426	727
4427	75
4428	105
4429	74
4430	433
4431	257
4432	321
4433	105
4434	138
4435	186
4436	315
4437	186
4438	2334
4439	1983
4440	295
4441	351
4442	147
4443	1733
4444	196
4445	321
4446	172
4447	3024
4448	1994
4449	278
4450	56
4451	1997
4452	155
4453	341
4454	174
4455	11463
4456	2345
4457	61
4458	108
4459	228
4460	2655
4461	1532
4462	324
4463	120
4464	202
4465	2336
4466	2469
4467	242
4468	154
4469	193
4470	1674
4471	2049
4472	230
4473	127
4474	2436
4475	1643
4476	304
4477	138
4478	386
4479	2497
4480	270
4481	201
4482	269
4483	2548
4484	4630
4485	2470
4486	182
4487	713
4488	485
4489	2214
4490	2633
4491	166
4492	607
4493	155
4494	2730
4495	344
4496	235
4497	4636
4498	3020
4499	506
4500	270
4501	319
4502	246
4503	230
4504	308
4505	204
4506	335
4507	223
4508	214
4509	242
4510	276
4511	280
4512	176
4513	173
4514	203
4515	1017
4516	197
4517	415
4518	216
4519	190
4520	395
4521	487
4522	220
4523	893
4524	206
4525	463
4526	428
4527	167
4528	965
4529	217
4530	248
4531	185
4532	354
4533	545
4534	89
4535	232
4536	687
4537	123
4538	182
4539	148
4540	276
4541	127
4542	233
4543	109
4544	229
4545	194
4546	422
4547	174
4548	492
4549	472
4550	201
4551	207
4552	212
4553	311
4554	116
4555	359
4556	31
4557	347
4558	545
4559	307
4560	346
4561	385
4562	170
4563	388
4564	287
4565	227
4566	190
4567	350
4568	302
4569	217
4570	604
4571	212
4572	194
4573	346
4574	124
4575	598
4576	269
4577	214
4578	459
4579	283
4580	267
4581	272
4582	164
4583	151
4584	1221
4585	183
4586	484
4587	871
4588	301
4589	451
4590	155
4591	124
4592	467
4593	366
4594	167
4595	705
4596	145
4597	393
4598	133
4599	522
4600	306
4601	172
4602	366
4603	305
4604	492
4605	119
4606	166
4607	468
4608	106
4609	226
4610	102
4611	302
4612	364
4613	176
4614	126
4615	143
4616	194
4617	754
4618	501
4619	176
4620	768
4621	182
4622	262
4623	286
4624	236
4625	323
4626	157
4627	136
4628	174
4629	483
4630	475
4631	176
4632	412
4633	365
4634	177
4635	508
4636	511
4637	212
4638	307
4639	139
4640	98
4641	107
4642	208
4643	391
4644	134
4645	675
4646	235
4647	91
4648	307
4649	404
4650	224
4651	648
4652	157
4653	159
4654	193
4655	565
4656	160
4657	380
4658	450
4659	524
4660	82
4661	677
4662	1897
4663	3074
4664	381
4665	468
4666	4259
4667	1927
4668	682
4669	4773
4670	621
4671	3808
4672	3506
4673	124
4674	450
4675	1144
4676	533
4677	842
4678	4456
4679	2369
4680	574
4681	621
4682	566
4683	2722
4684	1873
4685	387
4686	431
4687	1319
4688	2454
4689	2425
4690	1093
4691	254
4692	3550
4693	2036
4694	2131
4695	3440
4696	863
4697	828
4698	3300
4699	2040
4700	658
4701	595
4702	1706
4703	998
4704	865
4705	747
4706	3234
4707	2435
4708	2726
4709	777
4710	933
4711	679
4712	2201
4713	2911
4714	692
4715	1298
4716	1237
4717	3048
4718	173
4719	881
4720	2422
4721	2683
4722	2636
4723	556
4724	602
4725	407
4726	1420
4727	478
4728	2101
4729	773
4730	709
4731	640
4732	912
4733	3796
4734	477
4735	1051
4736	838
4737	852
4738	283
4739	591
4740	351
4741	616
4742	509
4743	3345
4744	13194
4745	568
4746	1004
4747	365
4748	190
4749	750
4750	628
4751	969
4752	1271
4753	4707
4754	553
4755	286
4756	251
4757	353
4758	278
4759	855
4760	385
4761	2305
4762	1291
4763	196
4764	432
4765	968
4766	576
4767	660
4768	416
4769	367
4770	851
4771	605
4772	420
4773	529
4774	1387
4775	631
4776	472
4777	688
4778	612
4779	339
4780	369
4781	817
4782	859
4783	860
4784	721
4785	1112
4786	836
4787	1888
4788	794
4789	411
4790	581
4791	287
4792	818
4793	379
4794	625
4795	1349
4796	376
4797	409
4798	1768
4799	413
4800	690
4801	962
4802	851
4803	638
4804	122
4805	402
4806	583
4807	449
4808	1023
4809	856
4810	2125
4811	378
4812	6689
4813	619
4814	276
4815	666
4816	668
4817	886
4818	861
4819	285
4820	988
4821	1265
4822	1356
4823	518
4824	395
4825	285
4826	755
4827	710
4828	535
4829	604
4830	439
4831	3697
4832	854
4833	1558
4834	263
4835	1137
4836	290
4837	613
4838	536
4839	542
4840	542
4841	340
4842	1173
4843	827
4844	398
4845	593
4846	828
4847	843
4848	3835
4849	440
4850	592
4851	1450
4852	572
4853	958
4854	286
4855	1067
4856	605
4857	694
4858	756
4859	3698
4860	592
4861	1817
4862	1052
4863	750
4864	126
4865	434
4866	331
4867	561
4868	1947
4869	475
4870	1088
4871	376
4872	431
4873	870
4874	514
4875	1668
4876	475
4877	1126
4878	5440
4879	669
4880	554
4881	1128
4882	694
4883	456
4884	291
4885	1081
4886	2213
4887	823
4888	402
4889	752
4890	3319
4891	306
4892	983
4893	409
4894	2571
4895	2869
4896	206
4897	1756
4898	567
4899	2962
4900	660
4901	258
4902	5540
4903	1094
4904	987
4905	1780
4906	3271
4907	2130
4908	544
4909	435
4910	453
4911	2576
4912	1931
4913	4119
4914	1336
4915	307
4916	1463
4917	2040
4918	647
4919	325
4920	308
4921	2462
4922	1514
4923	347
4924	1084
4925	299
4926	1728
4927	881
4928	637
4929	2554
4930	1775
4931	1730
4932	627
4933	480
4934	810
4935	2322
4936	2992
4937	315
4938	764
4939	285
4940	2846
4941	316
4942	534
4943	165
4944	3472
4945	3139
4946	362
4947	911
4948	351
4949	857
4950	449
4951	951
4952	648
4953	404
4954	1083
4955	423
4956	435
4957	765
4958	527
4959	214
4960	335
4961	1119
4962	545
4963	968
4964	1288
4965	969
4966	222
4967	394
4968	1026
4969	776
4970	419
4971	517
4972	890
4973	1829
4974	998
4975	696
4976	754
4977	425
4978	1657
4979	398
4980	2111
4981	555
4982	1059
4983	645
4984	547
4985	253
4986	594
4987	437
4988	240
4989	249
4990	440
4991	918
4992	537
4993	286
4994	1143
4995	1117
4996	308
4997	1109
4998	485
4999	582
5000	663
5001	276
5002	390
5003	566
5004	463
5005	224
5006	712
5007	235
5008	5202
5009	381
5010	1096
5011	1601
5012	193
5013	629
5014	291
5015	516
5016	1071
5017	660
5018	394
5019	330
5020	609
5021	316
5022	363
5023	195
5024	931
5025	361
5026	3125
5027	952
5028	1114
5029	344
5030	205
5031	585
5032	196
5033	633
5034	415
5035	982
5036	274
5037	596
5038	485
5039	735
5040	342
5041	1112
5042	818
5043	741
5044	647
5045	886
5046	550
5047	362
5048	210
5049	1702
5050	333
5051	518
5052	617
5053	511
5054	1715
5055	209
5056	642
5057	342
5058	931
5059	141
5060	2186
5061	411
5062	385
5063	234
5064	595
5065	680
5066	418
5067	582
5068	495
5069	507
5070	265
5071	548
5072	237
5073	509
5074	269
5075	643
5076	616
5077	691
5078	152
5079	341
5080	1260
5081	1982
5082	408
5083	5038
5084	1259
5085	237
5086	341
5087	780
5088	605
5089	292
5090	188
5091	276
5092	212
5093	1648
5094	1320
5095	6256
5096	396
5097	1066
5098	158
5099	690
5100	625
5101	1594
5102	1126
5103	328
5104	290
5105	564
5106	440
5107	444
5108	948
5109	3009
5110	653
5111	2293
5112	194
5113	3182
5114	2515
5115	1548
5116	1876
5117	265
5118	426
5119	1071
5120	580
5121	146
5122	1074
5123	3474
5124	2463
5125	812
5126	1207
5127	2100
5128	1868
5129	1473
5130	2442
5131	244
5132	2804
5133	1442
5134	344
5135	365
5136	2674
5137	2158
5138	1613
5139	469
5140	1802
5141	1654
5142	2972
5143	767
5144	2405
5145	2666
5146	231
5147	2399
5148	3128
5149	2934
5150	3285
5151	2055
5152	636
5153	1390
5154	668
5155	1073
5156	445
5157	305
5158	1236
5159	269
5160	652
5161	443
5162	1175
5163	567
5164	973
5165	1142
5166	1508
5167	197
5168	225
5169	320
5170	870
5171	178
5172	198
5173	1096
5174	1371
5175	453
5176	389
5177	1569
5178	803
5179	735
5180	1239
5181	154
5182	247
5183	989
5184	628
5185	1281
5186	481
5187	165
5188	973
5189	954
5190	979
5191	88
5192	197
5193	313
5194	1027
5195	245
5196	835
5197	1102
5198	1037
5199	1394
5200	309
5201	299
5202	616
5203	545
5204	1350
5205	299
5206	1818
5207	753
5208	2067
5209	371
5210	870
5211	740
5212	713
5213	980
5214	2945
5215	316
5216	1298
5217	590
5218	862
5219	570
5220	1108
5221	909
5222	1476
5223	584
5224	418
5225	600
5226	286
5227	442
5228	190
5229	736
5230	158
5231	99
5232	3843
5233	1219
5234	2676
5235	3079
5236	63
5237	2769
5238	2094
5239	4025
5240	2853
5241	3019
5242	1858
5243	2778
5244	2427
5245	1647
5246	2535
5247	3031
5248	2024
5249	2219
5250	3026
5251	1875
5252	2960
5253	2032
5254	2626
5255	2897
5256	2863
5257	784
5258	1081
5259	2934
5260	1828
5261	3161
5262	2605
5263	2147
5264	13383
5265	2448
5266	3748
5267	2327
5268	3185
5269	2966
5270	1926
5271	1565
5272	2121
5273	2276
5274	2145
5275	2801
5276	1697
5277	3291
5278	2457
5279	3395
5280	2557
5281	2609
5282	2031
5283	68
5284	1083
5285	1230
5286	3341
5287	2635
5288	1080
5289	4229
5290	1652
5291	109
5292	2977
5293	3184
5294	2665
5295	2365
5296	2880
5297	1746
5298	2104
5299	3353
5300	1646
5301	2341
5302	2767
5303	2953
5304	3570
5305	2092
5306	3172
5307	3040
5308	2274
5309	2615
5310	528
5311	1146
5312	2306
5313	2288
5314	2764
5315	3262
5316	2687
5317	1730
5318	2441
5319	2181
5320	1536
5321	1650
5322	1189
5323	1790
5324	2075
5325	2278
5326	2123
5327	2880
5328	3192
5329	2807
5330	3160
5331	2349
5332	1513
5333	1558
5334	2779
5335	3070
5336	1685
5337	3619
5338	2067
5339	2418
5340	1028
5341	2445
5342	3018
5343	2951
5344	515
5345	1885
5346	1744
5347	2282
5348	2412
5349	2077
5350	2330
5351	2514
5352	2712
5353	3545
5354	2213
5355	3249
5356	449
5357	3193
5358	3285
5359	2658
5360	1150
5361	5122
5362	2657
5363	2788
5364	3468
5365	2464
5366	1587
5367	1723
5368	1700
5369	2042
5370	2430
5371	2347
5372	2415
5373	2379
5374	3009
5375	1356
5376	2127
5377	3574
5378	2078
5379	3239
5380	2590
5381	3240
5382	910
5383	2112
5384	2999
5385	2769
5386	5515
5387	2400
5388	875
5389	2997
5390	2084
5391	453
5392	2064
5393	1696
5394	2610
5395	2986
5396	2008
5397	2748
5398	2386
5399	2514
5400	2931
5401	3022
5402	3667
5403	72
5404	3049
5405	2273
5406	2402
5407	933
5408	3319
5409	2103
5410	3593
5411	2384
5412	574
5413	2543
5414	2152
5415	1746
5416	1765
5417	1598
5418	2148
5419	1821
5420	2182
5421	2435
5422	2701
5423	2536
5424	3071
5425	2942
5426	3178
5427	122
5428	2999
5429	1425
5430	2828
5431	1076
5432	4728
5433	2526
5434	2720
5435	3187
5436	675
5437	3392
5438	1241
5439	2889
5440	2078
5441	2096
5442	2218
5443	2237
5444	1475
5445	2342
5446	1685
5447	2483
5448	2329
5449	2404
5450	1482
5451	2937
5452	3920
5453	1979
5454	1034
5455	3716
5456	1818
